text,label
i always feel rebellious and defiant and do those annoyingly stupid finger gun things whenever i hear it,3
i can say that i feel calm and ready for the next stage of my life,1
i feel so annoyed to our government because of this,3
i feel it everytime i am fearful because there is not a soul in this world who wants to stay by my side amp hold my hand through the darkness of my fibro flareups,4
i did not feel like correcting because it just was not the time or place to do it after all everything was so pleasant and polite and all and b despite probably meaning well had a very interventionnist attitude and i can smell those kinds of people ten miles away,1
im feeling nostalgic not sure why,2
i left the movie feeling blindsided and not in the oh my wasn t that clever,1
i feel like i can now start my life exactly the way i want it and i am counting on plenty of amazing and fun years ahead,1
i want to return to my desk because i feel slightly less useless there than i do just sitting around in the hospital even though sudden disappearing acts are still a possibility,0
i havent been feeling very sociable lately,1
i guess the point of puzzles is that you feel smart when you solve them but you only feel smart if they were hard and if theyre too hard you wont feel smart when you solve them,1
im feeling very listless,0
i was made to feel like that rebellious punk kid i was at again i was also made to feel like mean ol papaw yellin at the young folks,3
i remember being at a social function and feeling so horribly inadequate,0
i stop feeling envious of my brother,3
i and jasmine this fragrance is meant to leave you feeling elegant feminine and sophisticated and it certainly does what it claims to do,1
i havent used it that much but it again leaves your skin feeling flawless and soft and just amazing,1
