text,label
i feel very passionate about alzheimers research,1
i started out feeling shy and awkward and grew to be the woman i am now,4
i don t feel particularly loyal to france in eurovision especially given their track record since they do have a tendency to be somewhat non conformist and thus give some more original songs,2
i always look forward to shalat in school because thats the only time i feel safe and clean,1
i immediately feel more creative after a release because i ve made room inside as a result of the former ideas i was cultivating having been documented,1
i just i feel so disillusioned,0
i feel safe and at home,1
i feel happy for lord ram,1
i can understand the feeling of rejection that women clergy may feel in not being accepted everywhere but i question the weight of that feeling as motivation for getting some ecclesiastical power to force these women upon the unwilling,1
im not sure how the boy feels but i know for sure he is happy as a fiddle right now just because of one little newcomer,1
i read a blog post tonight that made me feel that if im passionate about a political candidate or associate myself with a political party then i must be putting my trust in government and not in god,2
i at least know that there are good ones out there and that it feels amazing to find a guy who truly complements me in all of my goofiness in all of my nerdiness in all of my craziness,5
im really becoming passionate about it and i love feeling the conviction of caring for myself,2
i realised what i was thinking and a door slammed down on the little fantasy blocking it from view and leaving me feeling faintly embarrassed even though it had been inside my head a secret,0
i feel like i should be offended i heard darien ponder behind me,3
i was feeling pretty crappy again so off to the winchester urgent care i went,0
im feeling really really impatient knowing i have to wait several more years before i begin training for my career,3
when they told me that my grandfather was rather ill,0
i feel like a pretty awkward individual most of the time anyway when it comes to human interaction so deterring those who hit on me isnt easy especially as im not quick thinking in these situations,0
